,Unit:,,Vol %,Vol %,Â°C,bar,Vol. %,bar,Vol %,Vol %,11.8,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,
TP,UTC,LocalTime,Abs_Hum,Rel_Hum,Temperature,Pressure,O2 %,O2 Pressure,CO2 %,H2 %,Blue Vis References,,Temperature [°C],Stirring RPM,,pH,dO2 %,Set Air_Flow [Nl/min],Actual Air_Flow [Nl/min],Set CO2_Flow [Nl/min],Actual CO2_Flow [Nl/min],Set H2 Flow [nL/min],Actual H2 Flow [nL/min],Set Pump 1 [ml/min],Actual Pump 1 [ml/min],Pump1 Total Flow [ml],Set Pump 2 [ml/min],Actual Pump 2 [ml/min],Pump 2 Total Flow [ml],Set Pump 3 [ml/min],Actual Pump 3 [ml/min],Pump 3 Total Flow [ml],Set Pump 4 [ml/min],Actual Pump 4 [ml/min],Pump 4 Total Flow [ml],Solaris Reference Values,,Fermentor Volume (L),OD (calculated),Doubling Time (hrs),[Glycerol] (g/L),Glycerol Uptake Rate (g/L/h),[Ammonia] (g/L),DCW (g/L),FAME Yield (%DCW)
1,2023-10-25 16:32:38,2023-10-25 12:32:38,2.7476325,75.9185925,27.443350000000002,1.0165125,4.37706,1.022345,5.4978625,-0.2011425,17059,18059,30.067581818181818,-749.5545454545455,17.757763636363634,6.851717272727272,3.392638181818181,0.0670000181818182,0.06699585454545455,0.16750400000000001,0.1675151818181818,1.0000000000000002e-06,1.6000272727272729,0.0,0.0,0.0,0.0,0.0,14.6909,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1767,2767,0,0,0,0,0,0,0,0
1,2023-10-25 16:33:38,2023-10-25 12:33:38,2.7673975,76.4168,27.436007500000002,1.0145375,4.464945,1.022275,5.3731975,-0.19156499999999999,17071,18071,30.071400000000004,-749.5909090909091,17.800427272727273,6.851607272727273,3.3930890909090907,0.06699945454545454,0.06699906363636364,0.16750272727272725,0.16751,1.0000000000000002e-06,1.5999954545454544,0.0,0.0,0.0,0.0,0.0,14.6909,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1779,2779,0,0,0,0,0,0,0,0
1,2023-10-25 16:34:38,2023-10-25 12:34:38,2.78398,76.84901,27.43267,1.01455,4.434705,1.02236,5.45704,-0.20725,17083,18083,30.07343636363636,-749.5363636363637,17.963027272727274,6.85140909090909,3.395147272727272,0.06700049090909092,0.06699874545454544,0.1675052727272727,0.16750781818181817,1.0000000000000002e-06,1.6000063636363635,0.0,0.0,0.0,0.0,0.0,14.6909,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1791,2791,0,0,0,0,0,0,0,0
1,2023-10-25 16:35:38,2023-10-25 12:35:38,2.7908675,77.11146749999999,27.44602,1.0144324999999998,4.397935,1.02223,5.4559475,-0.1990325,17095,18095,30.052654545454548,-749.5090909090909,18.002845454545454,6.851268181818181,3.389518181818182,0.06700027272727273,0.06699877272727273,0.16750372727272728,0.16749927272727272,1.0000000000000002e-06,1.6000109090909094,0.0,0.0,0.0,0.0,0.0,14.6909,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1803,2803,0,0,0,0,0,0,0,0
1,2023-10-25 16:36:38,2023-10-25 12:36:38,2.7681875000000002,76.3965825,27.450025,1.0143274999999998,3.7675799999999997,1.0222200000000001,5.37749,-0.18950500000000003,17107,18107,29.8674,-749.6272727272727,17.8999,6.851439090909091,3.3916136363636356,0.06699936363636363,0.06699721818181818,0.16750245454545457,0.16749536363636366,1.0000000000000002e-06,1.599971818181818,0.0,0.0,0.0,0.07269754545454545,0.07269754545454545,14.723154545454543,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1815,2815,0,0,0,0,0,0,0,0
1,2023-10-25 16:37:38,2023-10-25 12:37:38,2.665915,73.5217825,27.44602,1.0142224999999998,1.3397199999999998,1.02215,4.583207499999999,-0.0883025,17119,18119,29.856572727272724,-749.5272727272727,17.854354545454548,6.8535190909090895,3.3962054545454547,0.06699831818181817,0.0669972818181818,0.16749963636363638,0.167493,1.0000000000000002e-06,1.5999781818181817,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1827,2827,0,0,0,0,0,0,0,0
1,2023-10-25 16:38:38,2023-10-25 12:38:38,2.491225,68.6762775,27.453365,1.0142149999999999,0.43669250000000004,1.022185,2.9741050000000007,0.0324275,17131,18131,29.856136363636367,-749.4454545454545,17.84657272727273,6.85295909090909,3.3871345454545447,0.06700015454545453,0.0669969818181818,0.16750445454545454,0.16750281818181817,1.0000000000000002e-06,1.599980909090909,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1839,2839,0,0,0,0,0,0,0,0
1,2023-10-25 16:39:38,2023-10-25 12:39:38,2.3502375,64.7158,27.4787325,1.0141200000000001,0.24867000000000003,1.02214,1.98825,0.09168499999999999,17143,18143,29.850536363636365,-749.4545454545456,17.949954545454542,6.852751818181818,3.3938872727272726,0.06699912727272728,0.06699922727272727,0.16750181818181817,0.16750009090909093,1.0000000000000002e-06,1.599971818181818,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1851,2851,0,0,0,0,0,0,0,0
1,2023-10-25 16:40:38,2023-10-25 12:40:38,2.2443100000000005,61.736855,27.5021,1.014075,0.2080275,1.0220525,1.242145,0.1282325,17155,18155,29.8501,-749.4454545454547,17.956872727272724,6.852698181818183,3.402640909090908,0.06699898181818181,0.06699371818181818,0.16750145454545454,0.1675007272727273,1.0000000000000002e-06,1.5999827272727272,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1863,2863,0,0,0,0,0,0,0,0
1,2023-10-25 16:41:38,2023-10-25 12:41:38,2.1552,59.3724725,27.520789999999998,1.0140025,0.19452,1.0219675,0.7307625,0.1498375,17167,18167,29.906072727272726,-749.5090909090908,17.81549090909091,6.853085454545456,3.4091636363636364,0.06699954545454545,0.06699830909090909,0.16750281818181817,0.1675030909090909,1.0000000000000002e-06,1.599971818181818,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1875,2875,0,0,0,0,0,0,0,0
1,2023-10-25 16:42:38,2023-10-25 12:42:38,2.09288,57.511635000000005,27.538815,1.0139875,0.18709499999999998,1.021965,0.4367675,0.16308499999999998,17179,18179,30.06555454545455,-749.4363636363636,17.919036363636366,6.853331818181817,3.4185372727272725,0.06699950909090908,0.06700035454545454,0.1675028181818182,0.16750772727272728,1.0000000000000002e-06,1.5999872727272726,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1887,2887,0,0,0,0,0,0,0,0
1,2023-10-25 16:43:38,2023-10-25 12:43:38,2.054375,56.3817025,27.5548325,1.0139775,0.1820325,1.02194,0.29102249999999996,0.16915000000000002,17191,18191,30.063772727272728,-749.4909090909092,17.82867272727273,6.8538072727272725,3.4125972727272726,0.06699894545454545,0.06699740909090908,0.16750136363636367,0.167498,1.0000000000000002e-06,1.599981818181818,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1899,2899,0,0,0,0,0,0,0,0
1,2023-10-25 16:44:38,2023-10-25 12:44:38,2.01692,55.33226,27.59022,1.01387,0.18437,1.022005,0.18381,0.17101,17203,18203,30.06747272727273,-749.5,17.853063636363636,6.853629999999999,3.4083290909090915,0.06700096363636364,0.0669979,0.1675060909090909,0.16749718181818182,1.0000000000000002e-06,1.5999972727272729,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1911,2911,0,0,0,0,0,0,0,0
1,2023-10-25 16:45:38,2023-10-25 12:45:38,1.9920525,54.443047500000006,27.6069075,1.0139049999999998,0.17282250000000002,1.0219975,0.10821250000000002,0.17268750000000002,17215,18215,30.070918181818183,-749.5181818181817,17.96334545454545,6.853641818181817,3.405030909090909,0.06699981818181817,0.0669986,0.16750336363636364,0.16748654545454544,1.0000000000000002e-06,1.5999854545454546,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1923,2923,0,0,0,0,0,0,0,0
1,2023-10-25 16:46:38,2023-10-25 12:46:38,1.9721125,53.870450000000005,27.621592500000002,1.014005,0.170265,1.022005,0.0737875,0.1742125,17227,18227,30.069945454545458,-749.5636363636364,17.873672727272723,6.85355090909091,3.405525454545454,0.06699962727272725,0.06699918181818182,0.1675030909090909,0.1674827272727273,1.0000000000000002e-06,1.6000018181818183,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1935,2935,0,0,0,0,0,0,0,0
1,2023-10-25 16:47:38,2023-10-25 12:47:38,1.9584975,53.461124999999996,27.6396175,1.01399,0.1779675,1.021975,0.047465,0.1737125,17239,18239,30.06209999999999,-749.6090909090909,17.865454545454547,6.853263636363637,3.397602727272727,0.06699941818181819,0.0670018090909091,0.1675030909090909,0.16748818181818184,1.0000000000000002e-06,1.5999972727272727,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1947,2947,0,0,0,0,0,0,0,0
1,2023-10-25 16:48:38,2023-10-25 12:48:38,1.949945,53.0914775,27.685015,1.0139624999999999,0.17353249999999998,1.0219850000000001,0.033670000000000005,0.17008,17251,18251,30.057790909090908,-749.5636363636364,17.907727272727275,6.85295909090909,3.3814418181818184,0.06699944545454546,0.06699635454545455,0.16750254545454543,0.16748781818181818,1.0000000000000002e-06,1.5999745454545455,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1959,2959,0,0,0,0,0,0,0,0
1,2023-10-25 16:49:38,2023-10-25 12:49:38,1.9395175,52.73785,27.7057075,1.0139399999999998,0.1733975,1.0219575,0.020550000000000002,0.17104000000000003,17263,18263,29.91524545454545,-749.4545454545455,17.83258181818181,6.852793636363637,3.394208181818182,0.06699908181818183,0.06699836363636363,0.16750236363636364,0.16748200000000002,1.0000000000000002e-06,1.5999790909090912,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1971,2971,0,0,0,0,0,0,0,0
1,2023-10-25 16:50:38,2023-10-25 12:50:38,1.9305125,52.45899,27.709047499999997,1.013855,0.1585125,1.021845,0.0157275,0.169285,17275,18275,29.854163636363637,-749.6454545454548,17.721672727272725,6.852542727272728,3.389691818181818,0.06699852727272727,0.06699802727272727,0.16750045454545456,0.16750027272727272,1.0000000000000002e-06,1.599971818181818,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1983,2983,0,0,0,0,0,0,0,0
1,2023-10-25 16:51:38,2023-10-25 12:51:38,1.9207975,52.106125000000006,27.7364225,1.0137975000000001,0.16584,1.0218399999999999,0.00962,0.1674775,17287,18287,29.85870909090909,-749.4818181818181,17.738463636363637,6.852396363636364,3.380285454545455,0.06700027272727273,0.06699777272727273,0.1675048181818182,0.16748136363636365,1.0000000000000002e-06,1.5999781818181817,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,1995,2995,0,0,0,0,0,0,0,0
1,2023-10-25 16:52:38,2023-10-25 12:52:38,1.9136175,51.820017500000006,27.7718,1.0137675000000002,0.17049,1.02185,0.006925000000000001,0.1708425,17299,18299,29.852190909090908,-749.4727272727272,17.791272727272727,6.852442727272727,3.3659509090909094,0.06700021818181817,0.06700033636363636,0.16750445454545454,0.16750136363636364,1.0000000000000002e-06,1.599998181818182,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2007,3007,0,0,0,0,0,0,0,0
1,2023-10-25 16:53:38,2023-10-25 12:53:38,1.907065,51.5869375,27.7791425,1.013695,0.168935,1.0217749999999999,0.004654999999999999,0.171705,17311,18311,29.851881818181813,-749.4545454545455,17.812436363636365,6.8526381818181825,3.3807499999999995,0.06700049090909091,0.06699967272727272,0.1675050909090909,0.16749136363636363,1.0000000000000002e-06,1.5999954545454544,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2019,3019,0,0,0,0,0,0,0,0
1,2023-10-25 16:54:38,2023-10-25 12:54:38,1.90403,51.45953,27.82788,1.01371,0.161065,1.021785,0.00541,0.16825,17323,18323,30.005518181818186,-749.5454545454545,17.870845454545456,6.853034545454546,3.3930954545454544,0.06699914545454545,0.06700027272727273,0.1675018181818182,0.16750118181818183,1.0000000000000002e-06,1.5999554545454544,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2031,3031,0,0,0,0,0,0,0,0
1,2023-10-25 16:55:38,2023-10-25 12:55:38,1.89863,51.221487499999995,27.8459025,1.0137325,0.15428999999999998,1.0217749999999999,0.0017700000000000003,0.170615,17335,18335,30.066845454545454,-749.5272727272727,17.738618181818183,6.853296363636364,3.3951527272727273,0.06699933636363636,0.0669971909090909,0.1675022727272727,0.167511,1.0000000000000002e-06,1.6000036363636363,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2043,3043,0,0,0,0,0,0,0,0
1,2023-10-25 16:56:38,2023-10-25 12:56:38,1.8919799999999998,51.000612499999995,27.859922500000003,1.01368,0.16419,1.0217800000000001,0.0012675,0.170395,17347,18347,30.073136363636362,-749.5545454545455,17.748954545454545,6.853394545454545,3.3809709090909092,0.06699893636363637,0.06699807272727273,0.1675014545454546,0.1675230909090909,1.0000000000000002e-06,1.5999918181818182,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2055,3055,0,0,0,0,0,0,0,0
1,2023-10-25 16:57:38,2023-10-25 12:57:38,1.8858424999999999,50.8396225,27.88396,1.0136725,0.1657,1.0217749999999999,0.00158,0.170225,17359,18359,30.071663636363635,-749.4909090909091,17.74906363636364,6.8535200000000005,3.3730409090909093,0.06699863636363639,0.06699854545454544,0.16750072727272727,0.16753154545454546,1.0000000000000002e-06,1.6000045454545455,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2067,3067,0,0,0,0,0,0,0,0
1,2023-10-25 16:58:38,2023-10-25 12:58:38,1.8837350000000002,50.625237500000004,27.9059875,1.0136824999999998,0.161345,1.021675,-0.0005275000000000001,0.1696775,17371,18371,30.069818181818174,-749.5909090909091,17.843890909090906,6.853297272727274,3.3910309090909085,0.0669992909090909,0.06699761818181817,0.16750245454545457,0.16752454545454548,1.0000000000000002e-06,1.6000036363636363,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2079,3079,0,0,0,0,0,0,0,0
1,2023-10-25 16:59:38,2023-10-25 12:59:38,1.87873,50.4112325,27.916,1.0136775,0.1554,1.0217100000000001,0.000595,0.1697675,17383,18383,30.062981818181825,-749.4545454545455,17.75286363636364,6.85315,3.3864,0.06700041818181818,0.06699986363636364,0.16750490909090907,0.16750972727272728,1.0000000000000002e-06,1.5999990909090906,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2091,3091,0,0,0,0,0,0,0,0
1,2023-10-25 17:00:38,2023-10-25 13:00:38,1.87558,50.286485,27.946704999999998,1.0136699999999998,0.159555,1.0216999999999998,0.00089,0.1681975,17395,18395,29.944599999999994,-749.6,17.74584545454545,6.852800000000001,3.3704018181818185,0.06699925454545454,0.06699919090909091,0.16750227272727272,0.16750181818181817,1.0000000000000002e-06,1.59997,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2103,3103,0,0,0,0,0,0,0,0
1,2023-10-25 17:01:38,2023-10-25 13:01:38,1.8684733333333332,50.12181999999999,27.964066666666668,1.0136133333333333,0.13836,1.02167,-0.00011666666666666668,0.16849,17407,18407,29.85921818181818,-749.4818181818181,17.79475454545454,6.852623636363638,3.3759663636363637,0.06699882727272727,0.06699941818181819,0.16750081818181817,0.1674980909090909,1.0000000000000002e-06,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2115,3115,0,0,0,0,0,0,0,0
1,2023-10-25 17:02:38,2023-10-25 13:02:38,1.8691749999999998,50.006865000000005,27.9967775,1.01361,0.155525,1.02164,-0.0009975000000000001,0.16751749999999999,17418,18418,29.857172727272722,-749.4454545454545,17.813654545454543,6.852520909090909,3.3790145454545453,0.06699878181818182,0.06699387272727272,0.16750099999999998,0.16749727272727274,1.0000000000000002e-06,1.5999763636363638,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2127,3127,0,0,0,0,0,0,0,0
1,2023-10-25 17:03:38,2023-10-25 13:03:38,1.8669,49.868767500000004,28.0154675,1.01366,0.160715,1.021675,-0.001915,0.16957,17430,18430,29.931527272727273,-749.5545454545453,17.90514545454546,6.852961818181817,3.382791818181818,0.06699901818181818,0.06699759090909091,0.16750154545454546,0.1674861818181818,1.0000000000000002e-06,1.599979090909091,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2139,3139,0,0,0,0,0,0,0,0
1,2023-10-25 17:04:38,2023-10-25 13:04:38,1.8658925,49.81612749999999,28.0154675,1.013585,0.159555,1.021635,-0.0012850000000000001,0.16784500000000002,17442,18442,30.061872727272725,-749.4272727272728,17.888099999999998,6.853546363636363,3.3772681818181813,0.06699912727272726,0.06699941818181818,0.16750181818181817,0.16749109090909092,1.0000000000000002e-06,1.599998181818182,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2151,3151,0,0,0,0,0,0,0,0
1,2023-10-25 17:05:38,2023-10-25 13:05:38,1.86739,49.7695875,28.0388325,1.0135800000000001,0.16201500000000002,1.02158,-0.00021250000000000002,0.17131500000000002,17454,18454,30.06856363636364,-749.4636363636363,17.76058181818182,6.853738181818182,3.3785172727272728,0.06699978181818181,0.06700083636363637,0.1675029090909091,0.16748609090909092,1.0000000000000002e-06,1.599981818181818,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2163,3163,0,0,0,0,0,0,0,0
1,2023-10-25 17:06:38,2023-10-25 13:06:38,1.86587,49.7028325,28.061535,1.013605,0.155365,1.02154,-0.0013974999999999999,0.16800500000000002,17466,18466,30.076872727272725,-749.4454545454545,17.794954545454548,6.853553636363637,3.3850854545454543,0.06699914545454545,0.06699973636363636,0.1675019090909091,0.1674929090909091,1.0000000000000002e-06,1.5999890909090908,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2175,3175,0,0,0,0,0,0,0,0
1,2023-10-25 17:07:38,2023-10-25 13:07:38,1.86288,49.69711,28.05219,1.01359,0.154005,1.021625,-0.00121,0.16924,17478,18478,30.076509090909088,-749.5636363636364,17.821036363636367,6.8535200000000005,3.382475454545455,0.0670011090909091,0.0669979,0.1675069090909091,0.16749245454545456,1.0000000000000002e-06,1.6000172727272726,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2187,3187,0,0,0,0,0,0,0,0
1,2023-10-25 17:08:38,2023-10-25 13:08:38,1.8629824999999998,49.50065,28.090905000000003,1.0125549999999999,0.15494,1.02155,-0.000545,0.1689325,17490,18490,30.070854545454548,-749.6,17.86000909090909,6.853468181818183,3.3826045454545453,0.0669998,0.06699866363636363,0.16750345454545454,0.16749145454545455,1.0000000000000002e-06,1.6000054545454545,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2199,3199,0,0,0,0,0,0,0,0
1,2023-10-25 17:09:38,2023-10-25 13:09:38,1.853235,49.20195,28.115607500000003,1.0125025,0.158715,1.02156,-0.00123,0.166015,17502,18502,30.0653,-749.4727272727273,17.853472727272727,6.853317272727273,3.3715854545454547,0.06699977272727271,0.0669991,0.16750336363636364,0.167502,1.0000000000000002e-06,1.5999854545454546,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2211,3211,0,0,0,0,0,0,0,0
1,2023-10-25 17:10:38,2023-10-25 13:10:38,1.8422375,48.816280000000006,28.1436475,1.0124225,0.16471,1.02149,-0.0017575,0.1628975,17514,18514,30.05064545454546,-749.3454545454547,18.01516363636364,6.853260909090909,3.3752536363636363,0.06699932727272728,0.06699688181818182,0.16750227272727272,0.1674889090909091,1.0000000000000002e-06,1.6000027272727273,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2223,3223,0,0,0,0,0,0,0,0
1,2023-10-25 17:11:38,2023-10-25 13:11:38,1.829585,48.46151,28.1436475,1.0124024999999999,0.165505,1.02154,-0.0015675,0.16459,17526,18526,30.04133636363637,-749.4272727272727,17.845990909090908,6.853131818181819,3.377516363636364,0.06699934545454546,0.0669986181818182,0.16750245454545457,0.16750145454545456,1.0000000000000002e-06,1.5999618181818185,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2235,3235,0,0,0,0,0,0,0,0
1,2023-10-25 17:12:38,2023-10-25 13:12:38,1.822485,48.26848,28.1636725,1.01241,0.16832000000000003,1.0214675,-0.0017725000000000002,0.1612325,17538,18538,30.045409090909093,-749.4363636363636,17.836881818181816,6.852722727272728,3.389988181818181,0.06699925454545454,0.06699857272727272,0.1675021818181818,0.16748036363636365,1.0000000000000002e-06,1.59998,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2247,3247,0,0,0,0,0,0,0,0
1,2023-10-25 17:13:38,2023-10-25 13:13:38,1.8160299999999998,48.0300575,28.1743525,1.01281,0.16381250000000003,1.0213775,-0.0016675,0.16216,17550,18550,29.886454545454544,-749.5181818181817,17.972536363636365,6.852599999999999,3.3901800000000004,0.06699961818181818,0.06700114545454544,0.16750300000000004,0.167491,1.0000000000000002e-06,1.5999745454545453,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2259,3259,0,0,0,0,0,0,0,0
1,2023-10-25 17:14:38,2023-10-25 13:14:38,1.7864825,47.500952500000004,28.090905000000003,1.0131175000000001,0.199165,1.0212875000000001,-0.00195,14.836,17562,18562,29.851654545454547,-749.4545454545455,17.88378181818182,6.852453636363637,3.373743636363636,0.06700001818181818,0.06699747272727273,0.16750400000000001,0.16748699999999997,1.0000000000000002e-06,1.5999781818181817,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2271,3271,0,0,0,0,0,0,0,0
1,2023-10-25 17:15:38,2023-10-25 13:15:38,1.7974475,47.9366,28.02548,1.012955,0.2641075,1.021325,0.0044575,40.8858975,17574,18574,29.896400000000003,-749.5545454545455,17.8321,6.852581818181818,3.3697627272727275,0.0669982,0.0669985,0.16749945454545453,0.16749127272727274,1.0000000000000002e-06,1.5999781818181815,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2283,3283,0,0,0,0,0,0,0,0
1,2023-10-25 17:16:38,2023-10-25 13:16:38,1.81223,48.338677499999996,28.018805,1.012815,0.22647000000000003,1.0212125,0.004475000000000001,48.5540875,17586,18586,30.05834545454546,-749.6272727272728,17.922772727272726,6.853000000000001,3.3734381818181816,0.06699964545454545,0.06700245454545455,0.1675030909090909,0.16748799999999997,1.0000000000000002e-06,1.6000045454545455,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2295,3295,0,0,0,0,0,0,0,0
1,2023-10-25 17:17:38,2023-10-25 13:17:38,1.82497,48.73579,28.02548,1.01279,0.79391,1.0211275,0.29112,50.28212,17598,18598,30.062545454545454,-749.4909090909092,17.841636363636365,6.853249999999999,3.374388181818182,0.0669998090909091,0.0669965090909091,0.16750345454545454,0.16748045454545454,1.0000000000000002e-06,1.5999890909090908,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2307,3307,0,0,0,0,0,0,0,0
1,2023-10-25 17:18:38,2023-10-25 13:18:38,1.8333225,48.877697500000004,28.0154675,1.01279,1.7939375,1.0210625,1.8902174999999999,48.88946750000001,17610,18610,30.075590909090906,-749.5,17.88128181818182,6.853533636363636,3.3863472727272725,0.06699994545454545,0.06699772727272728,0.1675038181818182,0.16748654545454544,1.0000000000000002e-06,1.5999890909090908,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2319,3319,0,0,0,0,0,0,0,0
1,2023-10-25 17:19:38,2023-10-25 13:19:38,1.83024,48.8521375,28.02548,1.0128025,2.056945,1.021145,3.29574,48.199295000000006,17622,18622,30.07465454545455,-749.5363636363636,18.015854545454545,6.853455454545455,3.383206363636364,0.06699915454545456,0.06699779090909092,0.16750163636363638,0.1674851818181818,1.0000000000000002e-06,1.59998,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2331,3331,0,0,0,0,0,0,0,0
1,2023-10-25 17:20:38,2023-10-25 13:20:38,1.8319175,48.8719775,28.028817500000002,1.0128199999999998,2.1065725,1.021125,4.1798575,47.824667500000004,17634,18634,30.07360909090909,-749.4909090909092,17.961972727272727,6.853423636363636,3.375717272727272,0.06699934545454544,0.06699854545454546,0.16750263636363635,0.16748172727272728,1.0000000000000002e-06,1.599972727272727,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2343,3343,0,0,0,0,0,0,0,0
1,2023-10-25 17:21:38,2023-10-25 13:21:38,1.8327125,48.949799999999996,28.035492500000004,1.0128125,2.11092,1.021125,4.810837499999999,47.55624,17646,18646,30.07299090909091,-749.5272727272727,17.982181818181814,6.853444545454545,3.3711327272727276,0.0669992909090909,0.06699745454545454,0.16750227272727275,0.16748990909090908,1.0000000000000002e-06,1.599990909090909,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2355,3355,0,0,0,0,0,0,0,0
1,2023-10-25 17:22:38,2023-10-25 13:22:38,1.83286,48.933395,28.0114625,1.0128650000000001,2.10744,1.02114,5.1057925,47.4246125,17658,18658,30.063036363636364,-749.4818181818181,18.01142727272727,6.853283636363636,3.373271818181818,0.06700045454545454,0.06699969999999998,0.16750436363636362,0.1674790909090909,1.0000000000000002e-06,1.5999963636363637,0.0,0.0,0.0,0.0,0.0,14.779599999999999,0.0,0.0,0.2820770000000001,0.0,0.0,0.0,2367,3367,0,0,0,0,0,0,0,0
